order_id,order_date,customer_id,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,discount_amount,sales_amount,profit_amount,payment_mode,order_status,customer_rating,delivery_days
ORD08636,2025-05-05,1755,Chennai,New,58,Bookshelf B,Furniture,2,22591,5,2259.1,42922.9,12392.76,Net Banking,Delivered,5,4
ORD08637,2025-11-04,1933,Ahmedabad,Returning,11,Headphones C,Electronics,1,31296,15,4694.4,26601.6,6506.16,Credit Card,Delivered,5,1
ORD08638,2025-04-24,1064,Pune,New,60,Bookshelf D,Furniture,1,31952,5,1597.6,30354.4,10299.84,COD,Cancelled,5,0
ORD08639,2025-09-04,2903,Kolkata,New,95,Bedding C,Home & Kitchen,1,15629,5,781.45,14847.55,3796.72,Debit Card,Delivered,5,2
ORD08640,2025-06-14,1798,Bengaluru,Loyal,1,Smartphone A,Electronics,1,16027,20,3205.4,12821.6,4006.68,Net Banking,Delivered,4,5
ORD08641,2025-08-01,2668,Chandigarh,Returning,50,Sofa B,Furniture,3,31897,10,9569.1,86121.9,27857.94,COD,Delivered,5,8
ORD08642,2025-10-12,2013,Chandigarh,Returning,10,Headphones B,Electronics,3,82481,10,24744.3,222698.7,95863.64,Net Banking,Delivered,4,4
ORD08643,2025-11-11,2758,Hyderabad,Returning,24,T-Shirt D,Clothing,2,5106,0,0.0,10212.0,4301.15,Credit Card,Cancelled,4,0
ORD08644,2025-06-25,3800,Mumbai,New,63,Skincare C,Beauty,2,5380,5,538.0,10222.0,3236.69,Debit Card,Delivered,3,8
ORD08645,2025-06-06,1600,Mumbai,New,35,Sneakers C,Clothing,2,3800,15,1140.0,6460.0,1431.17,Credit Card,Delivered,5,4
ORD08646,2025-03-09,2971,Ahmedabad,New,57,Bookshelf A,Furniture,2,40231,25,20115.5,60346.5,25537.89,Credit Card,Delivered,3,7
ORD08647,2025-01-03,1079,Delhi,Loyal,68,Makeup D,Beauty,1,1312,20,262.4,1049.6,261.41,Credit Card,Delivered,4,7
ORD08648,2025-12-22,3991,Hyderabad,New,3,Smartphone C,Electronics,1,5459,0,0.0,5459.0,1704.64,Credit Card,Shipped,5,8
ORD08649,2025-03-27,2663,Chennai,Returning,70,Haircare B,Beauty,3,4763,5,714.45,13574.55,5771.22,Credit Card,Delivered,5,7
ORD08650,2025-06-25,2861,Chennai,Returning,100,Appliance D,Home & Kitchen,1,11190,10,1119.0,10071.0,2859.53,Credit Card,Delivered,1,6
ORD08651,2025-07-16,2321,Pune,Returning,16,Smartwatch D,Electronics,5,43984,15,32988.0,186932.0,82256.96,Debit Card,Delivered,5,6
ORD08652,2025-08-27,1597,Pune,New,44,Chair D,Furniture,1,24185,25,6046.25,18138.75,4202.11,COD,Cancelled,5,0
ORD08653,2025-05-12,1585,Hyderabad,Loyal,9,Headphones A,Electronics,2,17921,15,5376.3,30465.7,9044.43,UPI,Delivered,4,8
ORD08654,2025-10-24,2715,Chennai,Returning,48,Table D,Furniture,3,28588,20,17152.8,68611.2,20641.68,Debit Card,Cancelled,5,0
ORD08655,2025-06-18,2886,Delhi,New,95,Bedding C,Home & Kitchen,3,15629,20,9377.4,37509.6,6970.9,UPI,Cancelled,4,0
ORD08656,2025-05-26,1459,Chandigarh,Loyal,15,Smartwatch C,Electronics,1,62164,5,3108.2,59055.8,24853.89,UPI,Shipped,2,8
ORD08657,2025-02-28,2932,Pune,Returning,28,Jeans D,Clothing,4,5673,0,0.0,22692.0,9499.86,Net Banking,Shipped,2,4
ORD08658,2025-04-26,2539,Kolkata,Loyal,90,Storage B,Home & Kitchen,4,11278,10,4511.2,40600.8,16603.96,UPI,Delivered,5,4
ORD08659,2025-03-19,2629,Mumbai,Loyal,33,Sneakers A,Clothing,1,5058,5,252.9,4805.1,1686.78,UPI,Delivered,4,6
ORD08660,2025-05-02,3294,Delhi,New,94,Bedding B,Home & Kitchen,2,1411,20,564.4,2257.6,979.45,Credit Card,Delivered,4,2
ORD08661,2025-12-18,3581,Chandigarh,Returning,88,Mixer D,Home & Kitchen,2,6459,25,3229.5,9688.5,3388.53,UPI,Delivered,4,9
ORD08662,2025-03-13,2090,Delhi,Returning,69,Haircare A,Beauty,2,4822,10,964.4,8679.6,3552.35,Credit Card,Delivered,5,6
ORD08663,2025-04-28,2397,Mumbai,Returning,25,Jeans A,Clothing,1,6579,10,657.9,5921.1,1258.29,Credit Card,Shipped,4,9
ORD08664,2025-09-20,2775,Delhi,Loyal,30,Jacket B,Clothing,2,4480,15,1344.0,7616.0,2091.78,Credit Card,Delivered,5,7
ORD08665,2025-02-21,1740,Hyderabad,Loyal,57,Bookshelf A,Furniture,1,40231,0,0.0,40231.0,14451.12,Credit Card,Delivered,5,6
ORD08666,2025-09-22,2794,Delhi,New,38,Dress B,Clothing,2,6215,5,621.5,11808.5,5250.18,Debit Card,Delivered,5,1
ORD08667,2025-01-17,3895,Chennai,Returning,33,Sneakers A,Clothing,1,5058,10,505.8,4552.2,1110.32,UPI,Delivered,5,5
ORD08668,2025-11-09,2424,Kolkata,Returning,78,Bath B,Beauty,1,3535,5,176.75,3358.25,873.58,Net Banking,Delivered,4,8
ORD08669,2025-02-27,1379,Ahmedabad,Returning,29,Jacket A,Clothing,1,6799,15,1019.85,5779.15,2524.25,COD,Delivered,2,1
ORD08670,2025-12-30,2837,Chandigarh,Loyal,44,Chair D,Furniture,2,24185,5,2418.5,45951.5,17593.12,Net Banking,Cancelled,4,0
ORD08671,2025-10-12,2616,Ahmedabad,Returning,56,Bed D,Furniture,1,18193,10,1819.3,16373.7,5224.27,COD,Delivered,4,7
ORD08672,2025-02-15,2464,Kolkata,New,10,Headphones B,Electronics,2,82481,15,24744.3,140217.7,58716.43,Credit Card,Delivered,5,8
ORD08673,2025-02-24,1958,Chandigarh,Loyal,90,Storage B,Home & Kitchen,1,11278,20,2255.6,9022.4,2135.66,UPI,Delivered,4,9
ORD08674,2025-09-08,2008,Ahmedabad,Loyal,25,Jeans A,Clothing,2,6579,15,1973.7,11184.3,4775.95,UPI,Delivered,4,7
ORD08675,2025-08-30,1908,Jaipur,Loyal,82,Cookware B,Home & Kitchen,2,4487,20,1794.8,7179.2,2597.45,Credit Card,Delivered,4,3
ORD08676,2025-02-09,2290,Delhi,New,11,Headphones C,Electronics,1,31296,20,6259.2,25036.8,9895.63,UPI,Delivered,5,6
ORD08677,2025-08-04,1796,Ahmedabad,New,16,Smartwatch D,Electronics,1,43984,10,4398.4,39585.6,12673.75,Debit Card,Delivered,3,7
ORD08678,2025-08-21,1747,Kolkata,New,1,Smartphone A,Electronics,1,16027,5,801.35,15225.65,2992.52,Credit Card,Delivered,3,4
ORD08679,2025-02-11,3105,Delhi,Returning,52,Sofa D,Furniture,2,40048,20,16019.2,64076.8,20735.64,Net Banking,Delivered,5,9
ORD08680,2025-01-12,2673,Chandigarh,New,14,Smartwatch B,Electronics,1,10799,0,0.0,10799.0,4628.4,UPI,Delivered,5,9
ORD08681,2025-02-13,2845,Jaipur,Returning,74,Fragrance B,Beauty,2,1656,20,662.4,2649.6,515.72,Credit Card,Delivered,5,7
ORD08682,2025-09-07,1564,Ahmedabad,Returning,83,Cookware C,Home & Kitchen,2,14888,0,0.0,29776.0,11671.57,Debit Card,Shipped,4,4
ORD08683,2025-03-10,2647,Bengaluru,Returning,7,Laptop C,Electronics,1,45609,25,11402.25,34206.75,10318.26,COD,Delivered,3,5
ORD08684,2025-07-17,2432,Chandigarh,Loyal,17,Tablet A,Electronics,1,54035,25,13508.75,40526.25,9638.18,Debit Card,Delivered,5,3
ORD08685,2025-12-13,3403,Chennai,Loyal,28,Jeans D,Clothing,1,5673,15,850.95,4822.05,1796.76,Credit Card,Delivered,5,1
ORD08686,2025-05-08,3557,Hyderabad,Loyal,67,Makeup C,Beauty,2,1026,10,205.2,1846.8,614.27,Debit Card,Delivered,5,3
ORD08687,2025-04-29,1944,Delhi,New,14,Smartwatch B,Electronics,2,10799,15,3239.7,18358.3,3649.13,Credit Card,Delivered,5,6
ORD08688,2025-09-09,2562,Chennai,Loyal,48,Table D,Furniture,4,28588,5,5717.6,108634.4,19848.29,Net Banking,Delivered,3,1
ORD08689,2025-06-24,1906,Ahmedabad,New,57,Bookshelf A,Furniture,3,40231,0,0.0,120693.0,42761.01,Credit Card,Cancelled,4,0
ORD08690,2025-04-24,1597,Bengaluru,New,64,Skincare D,Beauty,2,1329,25,664.5,1993.5,543.24,Net Banking,Delivered,4,5
ORD08691,2025-04-12,1589,Jaipur,Returning,98,Appliance B,Home & Kitchen,2,6541,25,3270.5,9811.5,3439.5,COD,Delivered,3,2
ORD08692,2025-02-28,1604,Chandigarh,Loyal,90,Storage B,Home & Kitchen,3,11278,25,8458.5,25375.5,9576.97,Net Banking,Shipped,2,5
ORD08693,2025-04-09,2466,Jaipur,New,69,Haircare A,Beauty,1,4822,20,964.4,3857.6,1060.17,Credit Card,Delivered,4,4
ORD08694,2025-08-16,2405,Chandigarh,Returning,78,Bath B,Beauty,1,3535,5,176.75,3358.25,1022.67,COD,Delivered,5,7
ORD08695,2025-06-28,1693,Mumbai,Returning,38,Dress B,Clothing,1,6215,20,1243.0,4972.0,1400.84,COD,Delivered,5,3
ORD08696,2025-04-23,1233,Ahmedabad,Returning,21,T-Shirt A,Clothing,1,4602,15,690.3,3911.7,1314.04,Net Banking,Delivered,4,3
ORD08697,2025-02-03,3363,Kolkata,New,10,Headphones B,Electronics,4,82481,0,0.0,329924.0,71252.65,UPI,Returned,5,8
ORD08698,2025-05-29,3673,Pune,New,59,Bookshelf C,Furniture,2,44283,20,17713.2,70852.8,30739.48,UPI,Delivered,2,5
ORD08699,2025-02-05,1405,Chennai,Returning,32,Jacket D,Clothing,4,1134,0,0.0,4536.0,835.91,COD,Delivered,5,3
ORD08700,2025-03-04,3294,Bengaluru,Loyal,16,Smartwatch D,Electronics,1,43984,10,4398.4,39585.6,12275.13,Credit Card,Delivered,4,7
ORD08701,2025-08-24,1640,Delhi,Loyal,38,Dress B,Clothing,2,6215,15,1864.5,10565.5,2086.28,Debit Card,Delivered,5,1
ORD08702,2025-08-25,3597,Jaipur,Returning,34,Sneakers B,Clothing,1,2317,25,579.25,1737.75,420.59,UPI,Shipped,4,5
ORD08703,2025-01-25,2715,Kolkata,New,4,Smartphone D,Electronics,1,4934,5,246.7,4687.3,1029.79,UPI,Delivered,5,6
ORD08704,2025-03-23,1051,Chandigarh,New,72,Haircare D,Beauty,1,3305,25,826.25,2478.75,951.01,Credit Card,Delivered,4,1
ORD08705,2025-10-22,3417,Pune,Returning,14,Smartwatch B,Electronics,2,10799,20,4319.6,17278.4,6791.82,Debit Card,Delivered,4,2
ORD08706,2025-03-09,1695,Ahmedabad,Returning,16,Smartwatch D,Electronics,3,43984,15,19792.8,112159.2,25560.33,Credit Card,Delivered,4,3
ORD08707,2025-01-24,3952,Chandigarh,New,20,Tablet D,Electronics,1,78078,15,11711.7,66366.3,20869.31,UPI,Delivered,5,5
ORD08708,2025-12-03,2166,Chandigarh,New,53,Bed A,Furniture,1,5314,20,1062.8,4251.2,1597.39,UPI,Delivered,5,3
ORD08709,2025-09-06,1444,Chennai,New,25,Jeans A,Clothing,1,6579,20,1315.8,5263.2,1966.45,Credit Card,Delivered,5,9
ORD08710,2025-04-20,1748,Chennai,Returning,91,Storage C,Home & Kitchen,1,16293,20,3258.6,13034.4,4821.27,Credit Card,Delivered,3,5
ORD08711,2025-07-09,2513,Ahmedabad,Loyal,93,Bedding A,Home & Kitchen,1,8468,10,846.8,7621.2,3251.97,UPI,Shipped,5,3
ORD08712,2025-04-06,2452,Hyderabad,Loyal,30,Jacket B,Clothing,1,4480,5,224.0,4256.0,1751.5,Debit Card,Delivered,5,9
ORD08713,2025-07-11,2289,Hyderabad,Returning,18,Tablet B,Electronics,1,66902,15,10035.3,56866.7,24574.94,Credit Card,Delivered,5,8
ORD08714,2025-11-06,3526,Kolkata,New,15,Smartwatch C,Electronics,4,62164,25,62164.0,186492.0,78671.86,COD,Delivered,4,1
ORD08715,2025-09-17,1469,Chennai,Returning,13,Smartwatch A,Electronics,2,50099,5,5009.9,95188.1,20493.16,UPI,Delivered,5,5
ORD08716,2025-01-03,2848,Hyderabad,Returning,47,Table C,Furniture,1,44661,5,2233.05,42427.95,17336.04,Net Banking,Delivered,5,6
ORD08717,2025-03-02,3255,Kolkata,Returning,72,Haircare D,Beauty,1,3305,20,661.0,2644.0,662.99,COD,Delivered,5,7
ORD08718,2025-12-28,1431,Delhi,Loyal,5,Laptop A,Electronics,1,60456,0,0.0,60456.0,16958.52,Credit Card,Shipped,2,5
ORD08719,2025-10-31,3440,Bengaluru,Loyal,26,Jeans B,Clothing,1,4145,20,829.0,3316.0,1324.87,Debit Card,Delivered,5,1
ORD08720,2025-05-15,1852,Chandigarh,Returning,1,Smartphone A,Electronics,1,16027,0,0.0,16027.0,3153.22,UPI,Delivered,4,4
ORD08721,2025-08-06,1242,Kolkata,Returning,14,Smartwatch B,Electronics,2,10799,0,0.0,21598.0,8440.14,Debit Card,Delivered,4,1
ORD08722,2025-05-26,2684,Pune,New,100,Appliance D,Home & Kitchen,1,11190,15,1678.5,9511.5,3492.0,UPI,Delivered,1,5
ORD08723,2025-01-29,1780,Ahmedabad,Loyal,69,Haircare A,Beauty,1,4822,5,241.1,4580.9,1609.5,UPI,Delivered,5,9
ORD08724,2025-12-10,3248,Pune,Returning,76,Fragrance D,Beauty,2,3453,10,690.6,6215.4,1821.45,Net Banking,Delivered,2,5
ORD08725,2025-07-06,2900,Pune,Loyal,4,Smartphone D,Electronics,4,4934,20,3947.2,15788.8,5400.97,COD,Delivered,5,9
ORD08726,2025-07-05,2395,Mumbai,Loyal,78,Bath B,Beauty,1,3535,5,176.75,3358.25,1419.89,Debit Card,Delivered,5,7
ORD08727,2025-02-18,1778,Bengaluru,Returning,21,T-Shirt A,Clothing,1,4602,25,1150.5,3451.5,993.1,UPI,Delivered,2,9
ORD08728,2025-03-06,3180,Jaipur,Loyal,7,Laptop C,Electronics,1,45609,15,6841.35,38767.65,8874.5,Debit Card,Delivered,5,8
ORD08729,2025-12-16,3323,Chennai,New,88,Mixer D,Home & Kitchen,3,6459,20,3875.4,15501.6,6918.85,UPI,Delivered,5,6
ORD08730,2025-03-23,1966,Chandigarh,Loyal,12,Headphones D,Electronics,4,51264,15,30758.4,174297.6,65983.79,COD,Delivered,4,6
ORD08731,2025-04-09,2070,Chennai,Loyal,13,Smartwatch A,Electronics,3,50099,5,7514.85,142782.15,57318.97,UPI,Delivered,5,9
ORD08732,2025-04-14,3209,Pune,New,58,Bookshelf B,Furniture,4,22591,15,13554.6,76809.4,25643.95,COD,Delivered,4,4
ORD08733,2025-07-16,1855,Ahmedabad,Loyal,79,Bath C,Beauty,2,3178,5,317.8,6038.2,1821.02,UPI,Delivered,4,9
ORD08734,2025-04-15,3997,Jaipur,Loyal,21,T-Shirt A,Clothing,1,4602,5,230.1,4371.9,1073.64,UPI,Returned,2,7
ORD08735,2025-08-06,1380,Hyderabad,New,5,Laptop A,Electronics,2,60456,10,12091.2,108820.8,41176.04,Debit Card,Shipped,5,6
ORD08736,2025-06-28,3966,Jaipur,New,53,Bed A,Furniture,2,5314,0,0.0,10628.0,3345.59,Credit Card,Shipped,4,6
ORD08737,2025-11-06,2677,Hyderabad,Returning,14,Smartwatch B,Electronics,1,10799,15,1619.85,9179.15,1847.23,Net Banking,Delivered,5,1
ORD08738,2025-11-27,2273,Hyderabad,Returning,93,Bedding A,Home & Kitchen,1,8468,0,0.0,8468.0,2088.21,UPI,Delivered,1,3
ORD08739,2025-03-18,1863,Bengaluru,New,33,Sneakers A,Clothing,1,5058,20,1011.6,4046.4,1738.25,COD,Shipped,5,8
ORD08740,2025-06-20,1599,Pune,New,7,Laptop C,Electronics,2,45609,10,9121.8,82096.2,19933.86,Credit Card,Delivered,5,3
ORD08741,2025-04-25,3548,Pune,Returning,72,Haircare D,Beauty,2,3305,0,0.0,6610.0,2647.27,UPI,Delivered,5,4
ORD08742,2025-08-09,2531,Bengaluru,Loyal,51,Sofa C,Furniture,2,33869,0,0.0,67738.0,22739.41,Credit Card,Delivered,5,7
ORD08743,2025-02-08,2805,Mumbai,Loyal,36,Sneakers D,Clothing,2,1477,0,0.0,2954.0,1299.8,COD,Delivered,5,4
ORD08744,2025-01-13,1985,Kolkata,New,93,Bedding A,Home & Kitchen,3,8468,5,1270.2,24133.8,7752.76,Net Banking,Delivered,3,5
ORD08745,2025-09-02,3955,Jaipur,Loyal,84,Cookware D,Home & Kitchen,1,14749,10,1474.9,13274.1,4533.91,Credit Card,Returned,5,4
ORD08746,2025-04-20,1943,Mumbai,Returning,28,Jeans D,Clothing,1,5673,0,0.0,5673.0,1649.15,Credit Card,Returned,4,10
ORD08747,2025-11-04,1325,Kolkata,Returning,84,Cookware D,Home & Kitchen,1,14749,25,3687.25,11061.75,2088.52,UPI,Cancelled,4,0
ORD08748,2025-06-11,1036,Delhi,Loyal,1,Smartphone A,Electronics,2,16027,15,4808.1,27245.9,9212.93,Credit Card,Delivered,4,3
ORD08749,2025-08-14,1571,Mumbai,Returning,49,Sofa A,Furniture,1,12788,10,1278.8,11509.2,2671.06,UPI,Delivered,5,1
ORD08750,2025-02-21,2291,Delhi,New,51,Sofa C,Furniture,1,33869,0,0.0,33869.0,6100.16,Credit Card,Cancelled,5,0
ORD08751,2025-07-24,2781,Chandigarh,New,59,Bookshelf C,Furniture,2,44283,15,13284.9,75281.1,26327.01,Net Banking,Shipped,4,9
ORD08752,2025-02-19,1501,Jaipur,New,67,Makeup C,Beauty,2,1026,15,307.8,1744.2,395.74,COD,Delivered,4,7
ORD08753,2025-02-13,1091,Mumbai,Returning,65,Makeup A,Beauty,2,1545,25,772.5,2317.5,991.11,UPI,Delivered,5,9
ORD08754,2025-10-25,1170,Chandigarh,New,39,Dress C,Clothing,3,3177,5,476.55,9054.45,3131.93,UPI,Returned,4,3
ORD08755,2025-03-07,1879,Delhi,New,64,Skincare D,Beauty,1,1329,10,132.9,1196.1,229.65,UPI,Delivered,3,3
ORD08756,2025-12-23,2214,Pune,Returning,33,Sneakers A,Clothing,1,5058,10,505.8,4552.2,1260.78,COD,Cancelled,5,0
ORD08757,2025-04-18,2952,Chennai,Loyal,21,T-Shirt A,Clothing,1,4602,25,1150.5,3451.5,1503.32,UPI,Shipped,5,3
ORD08758,2025-06-15,3924,Kolkata,New,10,Headphones B,Electronics,4,82481,0,0.0,329924.0,83235.47,COD,Shipped,4,1
ORD08759,2025-12-30,1795,Chandigarh,Returning,11,Headphones C,Electronics,2,31296,10,6259.2,56332.8,13571.39,UPI,Delivered,5,8
ORD08760,2025-06-29,3470,Ahmedabad,Loyal,75,Fragrance C,Beauty,2,3640,10,728.0,6552.0,1258.67,UPI,Delivered,4,1
ORD08761,2025-04-28,2899,Chandigarh,Returning,52,Sofa D,Furniture,2,40048,10,8009.6,72086.4,29430.15,UPI,Delivered,4,5
ORD08762,2025-05-02,2422,Jaipur,New,95,Bedding C,Home & Kitchen,5,15629,25,19536.25,58608.75,22001.33,COD,Delivered,3,2
ORD08763,2025-12-17,2010,Delhi,Loyal,12,Headphones D,Electronics,2,51264,25,25632.0,76896.0,22739.67,UPI,Delivered,2,8
ORD08764,2025-09-18,2244,Jaipur,Returning,76,Fragrance D,Beauty,1,3453,15,517.95,2935.05,1182.2,Credit Card,Delivered,4,4
ORD08765,2025-01-10,1768,Hyderabad,Returning,83,Cookware C,Home & Kitchen,1,14888,10,1488.8,13399.2,4108.32,Debit Card,Shipped,5,2
ORD08766,2025-05-03,3002,Pune,New,57,Bookshelf A,Furniture,1,40231,25,10057.75,30173.25,6519.25,Net Banking,Delivered,2,8
ORD08767,2025-09-24,3967,Ahmedabad,Returning,27,Jeans C,Clothing,1,4660,5,233.0,4427.0,1602.94,UPI,Delivered,5,6
ORD08768,2025-02-10,2901,Bengaluru,Loyal,14,Smartwatch B,Electronics,1,10799,0,0.0,10799.0,3954.27,Net Banking,Delivered,5,1
ORD08769,2025-04-08,2953,Chandigarh,New,84,Cookware D,Home & Kitchen,3,14749,20,8849.4,35397.6,9296.44,UPI,Delivered,5,8
ORD08770,2025-06-30,2794,Bengaluru,Returning,33,Sneakers A,Clothing,1,5058,25,1264.5,3793.5,1683.76,Net Banking,Returned,4,5
ORD08771,2025-10-24,3269,Bengaluru,Returning,24,T-Shirt D,Clothing,5,5106,20,5106.0,20424.0,6228.58,UPI,Delivered,5,8
ORD08772,2025-11-01,2869,Jaipur,Returning,5,Laptop A,Electronics,1,60456,0,0.0,60456.0,11721.58,Debit Card,Returned,4,3
ORD08773,2025-03-31,3926,Delhi,Loyal,13,Smartwatch A,Electronics,3,50099,0,0.0,150297.0,67475.56,UPI,Delivered,5,9
ORD08774,2025-09-13,3235,Mumbai,Loyal,28,Jeans D,Clothing,1,5673,25,1418.25,4254.75,1089.48,UPI,Delivered,4,2
ORD08775,2025-07-15,1662,Hyderabad,Returning,52,Sofa D,Furniture,1,40048,10,4004.8,36043.2,8158.88,Net Banking,Delivered,5,2
ORD08776,2025-06-14,3974,Mumbai,Returning,39,Dress C,Clothing,1,3177,25,794.25,2382.75,730.74,COD,Delivered,4,7
ORD08777,2025-08-22,2548,Pune,Loyal,46,Table B,Furniture,1,18411,15,2761.65,15649.35,2990.23,UPI,Delivered,5,2
ORD08778,2025-08-11,2943,Delhi,New,26,Jeans B,Clothing,1,4145,25,1036.25,3108.75,948.3,UPI,Returned,3,3
ORD08779,2025-12-29,3902,Bengaluru,Returning,35,Sneakers C,Clothing,2,3800,25,1900.0,5700.0,1127.06,UPI,Delivered,4,7
ORD08780,2025-10-22,2752,Kolkata,New,54,Bed B,Furniture,1,5674,0,0.0,5674.0,1037.69,Net Banking,Delivered,5,8
ORD08781,2025-08-01,1262,Ahmedabad,Returning,10,Headphones B,Electronics,2,82481,25,41240.5,123721.5,36688.98,COD,Delivered,4,5
ORD08782,2025-01-22,1768,Delhi,Returning,45,Table A,Furniture,1,31346,5,1567.3,29778.7,10056.1,COD,Shipped,5,9
ORD08783,2025-11-02,1119,Delhi,New,40,Dress D,Clothing,3,2217,25,1662.75,4988.25,1538.98,Credit Card,Delivered,4,5
ORD08784,2025-03-28,3204,Delhi,Returning,6,Laptop B,Electronics,3,56987,20,34192.2,136768.8,59639.18,Debit Card,Delivered,5,7
ORD08785,2025-11-28,1795,Bengaluru,New,67,Makeup C,Beauty,2,1026,15,307.8,1744.2,779.88,COD,Delivered,4,8
ORD08786,2025-12-27,3161,Bengaluru,New,17,Tablet A,Electronics,3,54035,20,32421.0,129684.0,57909.4,UPI,Shipped,1,5
ORD08787,2025-04-04,1749,Bengaluru,New,60,Bookshelf D,Furniture,4,31952,5,6390.4,121417.6,53510.46,COD,Delivered,4,4
ORD08788,2025-01-23,1155,Delhi,New,30,Jacket B,Clothing,2,4480,5,448.0,8512.0,3546.85,UPI,Shipped,5,4
ORD08789,2025-12-15,1498,Ahmedabad,New,82,Cookware B,Home & Kitchen,1,4487,25,1121.75,3365.25,666.5,UPI,Delivered,4,4
ORD08790,2025-07-14,1360,Jaipur,Loyal,100,Appliance D,Home & Kitchen,4,11190,5,2238.0,42522.0,17274.79,UPI,Delivered,2,3
ORD08791,2025-08-03,1973,Chennai,New,19,Tablet C,Electronics,3,19892,0,0.0,59676.0,11183.44,Credit Card,Delivered,4,5
ORD08792,2025-09-29,3391,Delhi,Loyal,51,Sofa C,Furniture,4,33869,20,27095.2,108380.8,38096.71,Net Banking,Delivered,5,8
ORD08793,2025-07-21,3724,Hyderabad,New,84,Cookware D,Home & Kitchen,1,14749,10,1474.9,13274.1,3170.99,UPI,Shipped,3,3
ORD08794,2025-02-16,2207,Jaipur,Loyal,16,Smartwatch D,Electronics,1,43984,20,8796.8,35187.2,14660.03,UPI,Delivered,3,4
ORD08795,2025-03-02,3706,Bengaluru,New,25,Jeans A,Clothing,1,6579,0,0.0,6579.0,2018.75,COD,Shipped,3,3
ORD08796,2025-01-27,3524,Hyderabad,Loyal,3,Smartphone C,Electronics,2,5459,5,545.9,10372.1,3683.69,COD,Delivered,4,5
ORD08797,2025-01-09,1273,Bengaluru,New,5,Laptop A,Electronics,1,60456,25,15114.0,45342.0,18879.18,Credit Card,Delivered,4,5
ORD08798,2025-01-10,3507,Hyderabad,Returning,46,Table B,Furniture,1,18411,0,0.0,18411.0,4590.06,Debit Card,Delivered,4,8
ORD08799,2025-08-01,1537,Ahmedabad,Loyal,39,Dress C,Clothing,2,3177,15,953.1,5400.9,1110.24,Debit Card,Delivered,4,2
ORD08800,2025-05-30,3190,Jaipur,Loyal,38,Dress B,Clothing,2,6215,0,0.0,12430.0,3497.09,Net Banking,Delivered,4,5
ORD08801,2025-03-18,2592,Jaipur,Returning,17,Tablet A,Electronics,1,54035,0,0.0,54035.0,22369.32,UPI,Delivered,5,4
ORD08802,2025-12-23,1840,Pune,New,21,T-Shirt A,Clothing,4,4602,10,1840.8,16567.2,4679.65,COD,Shipped,3,9
ORD08803,2025-02-11,1649,Chennai,New,48,Table D,Furniture,1,28588,25,7147.0,21441.0,5714.17,UPI,Delivered,3,8
ORD08804,2025-06-08,1493,Delhi,New,5,Laptop A,Electronics,1,60456,5,3022.8,57433.2,23295.65,Debit Card,Cancelled,5,0
ORD08805,2025-07-05,2075,Chennai,Returning,20,Tablet D,Electronics,1,78078,0,0.0,78078.0,19613.5,Credit Card,Delivered,5,9
ORD08806,2025-04-12,2804,Kolkata,Returning,38,Dress B,Clothing,1,6215,25,1553.75,4661.25,1342.82,UPI,Returned,5,4
ORD08807,2025-09-02,2638,Jaipur,Returning,8,Laptop D,Electronics,2,46619,15,13985.7,79252.3,24643.28,Credit Card,Delivered,5,7
ORD08808,2025-09-27,2932,Kolkata,Returning,24,T-Shirt D,Clothing,1,5106,5,255.3,4850.7,1942.45,Debit Card,Delivered,4,6
ORD08809,2025-06-01,2296,Kolkata,Returning,77,Bath A,Beauty,1,3122,20,624.4,2497.6,542.51,UPI,Delivered,4,8
ORD08810,2025-10-05,1597,Bengaluru,Loyal,12,Headphones D,Electronics,2,51264,25,25632.0,76896.0,22292.71,UPI,Delivered,4,1
ORD08811,2025-10-22,3120,Chandigarh,Returning,95,Bedding C,Home & Kitchen,1,15629,5,781.45,14847.55,3059.08,UPI,Delivered,4,9
ORD08812,2025-07-10,3010,Hyderabad,New,10,Headphones B,Electronics,1,82481,0,0.0,82481.0,24389.46,UPI,Delivered,5,7
ORD08813,2025-11-22,3460,Jaipur,Returning,32,Jacket D,Clothing,2,1134,20,453.6,1814.4,541.27,UPI,Delivered,4,7
ORD08814,2025-09-13,1416,Kolkata,New,53,Bed A,Furniture,1,5314,20,1062.8,4251.2,1843.09,COD,Shipped,5,8
ORD08815,2025-05-13,1889,Pune,New,74,Fragrance B,Beauty,1,1656,5,82.8,1573.2,415.16,Credit Card,Returned,5,3
ORD08816,2025-07-08,2796,Hyderabad,Loyal,53,Bed A,Furniture,2,5314,5,531.4,10096.6,4158.23,Credit Card,Delivered,4,3
ORD08817,2025-11-09,3919,Kolkata,Returning,2,Smartphone B,Electronics,1,14842,25,3710.5,11131.5,2501.89,Net Banking,Shipped,4,3
ORD08818,2025-08-25,1756,Bengaluru,Loyal,89,Storage A,Home & Kitchen,1,690,0,0.0,690.0,289.81,UPI,Shipped,4,6
ORD08819,2025-06-26,3387,Chennai,New,47,Table C,Furniture,2,44661,20,17864.4,71457.6,15477.78,Debit Card,Delivered,4,2
ORD08820,2025-04-12,3553,Jaipur,Returning,99,Appliance C,Home & Kitchen,1,8796,0,0.0,8796.0,3365.95,Debit Card,Cancelled,4,0
